data_id,treat,age,education,married,nodegree,black,hispanic,white,re75,re78
PSID,0.0,34.0,12.0,1.0,0.0,1.0,0.0,0,23274.193,31032.258
PSID,0.0,28.0,14.0,1.0,0.0,0.0,0.0,1,12532.258,31032.258
PSID,0.0,18.0,12.0,1.0,0.0,0.0,0.0,1,23274.193,26599.078
PSID,0.0,21.0,12.0,1.0,0.0,0.0,0.0,1,21215.322,56892.473
PSID,0.0,28.0,16.0,1.0,0.0,1.0,0.0,0,19335.484,21279.264
PSID,0.0,24.0,14.0,1.0,0.0,0.0,0.0,1,0.0,0.0
PSID,0.0,30.0,12.0,1.0,0.0,0.0,0.0,1,15754.839,33987.71
PSID,0.0,42.0,12.0,1.0,0.0,0.0,0.0,1,17455.645,0.0
PSID,0.0,24.0,12.0,1.0,0.0,0.0,0.0,1,19693.549,29554.531
PSID,0.0,40.0,12.0,1.0,0.0,0.0,0.0,1,19693.549,17732.719
PSID,0.0,25.0,17.0,1.0,0.0,0.0,0.0,1,21036.29,22904.762
PSID,0.0,27.0,17.0,1.0,0.0,0.0,0.0,1,21578.758,28520.123
PSID,0.0,24.0,16.0,1.0,0.0,0.0,0.0,1,17903.227,42854.07
PSID,0.0,25.0,16.0,0.0,0.0,1.0,0.0,0,19335.484,23052.535
PSID,0.0,53.0,16.0,1.0,0.0,0.0,0.0,1,20112.484,19930.098
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,17903.227,32509.984
PSID,0.0,20.0,12.0,1.0,0.0,0.0,0.0,1,18655.16,16993.855
PSID,0.0,26.0,12.0,1.0,0.0,0.0,0.0,1,20946.773,22165.898
PSID,0.0,33.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,20688.172
PSID,0.0,24.0,14.0,0.0,0.0,0.0,0.0,1,11637.097,12412.903
PSID,0.0,38.0,12.0,0.0,0.0,1.0,0.0,0,14322.581,16254.992
PSID,0.0,27.0,12.0,1.0,0.0,0.0,0.0,1,17545.16,24530.262
PSID,0.0,27.0,16.0,1.0,0.0,0.0,0.0,1,18619.355,88663.59
PSID,0.0,31.0,13.0,1.0,0.0,0.0,0.0,1,18798.387,29554.531
PSID,0.0,26.0,15.0,1.0,0.0,0.0,0.0,1,18798.387,23643.625
PSID,0.0,28.0,16.0,1.0,0.0,0.0,0.0,1,18798.387,22165.898
PSID,0.0,26.0,17.0,1.0,0.0,0.0,0.0,1,18977.42,35465.438
PSID,0.0,52.0,12.0,1.0,0.0,0.0,0.0,1,18977.42,20688.172
PSID,0.0,25.0,12.0,1.0,0.0,0.0,0.0,1,20588.71,22461.443
PSID,0.0,24.0,12.0,1.0,0.0,0.0,0.0,1,20767.742,22165.898
PSID,0.0,41.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,25310.502
PSID,0.0,40.0,12.0,1.0,0.0,0.0,0.0,1,24772.693,32586.826
PSID,0.0,40.0,12.0,1.0,0.0,0.0,0.0,1,24772.693,32586.826
PSID,0.0,32.0,13.0,1.0,0.0,0.0,0.0,1,25064.516,7388.633
PSID,0.0,24.0,12.0,1.0,0.0,1.0,0.0,0,25959.678,31032.258
PSID,0.0,46.0,12.0,1.0,0.0,1.0,0.0,0,32225.807,7882.1934
PSID,0.0,31.0,13.0,1.0,0.0,0.0,0.0,1,33658.066,31032.258
PSID,0.0,25.0,15.0,0.0,0.0,0.0,0.0,1,21483.871,39011.98
PSID,0.0,29.0,12.0,1.0,0.0,0.0,0.0,1,0.0,44331.797
PSID,0.0,25.0,14.0,0.0,0.0,0.0,0.0,1,14322.581,17437.174
PSID,0.0,42.0,16.0,1.0,0.0,0.0,0.0,1,19693.549,22165.898
PSID,0.0,24.0,12.0,1.0,0.0,0.0,0.0,1,23274.193,27485.715
PSID,0.0,25.0,14.0,1.0,0.0,1.0,0.0,0,23274.193,26303.533
PSID,0.0,44.0,12.0,1.0,0.0,0.0,0.0,1,12174.194,20963.03
PSID,0.0,27.0,12.0,0.0,0.0,0.0,0.0,1,18440.322,23348.08
PSID,0.0,28.0,14.0,1.0,0.0,0.0,0.0,1,20588.71,28446.236
PSID,0.0,33.0,16.0,1.0,0.0,0.0,0.0,1,21483.871,22018.127
PSID,0.0,25.0,16.0,1.0,0.0,0.0,0.0,1,24706.451,26229.646
PSID,0.0,26.0,12.0,1.0,0.0,1.0,0.0,0,22379.031,25121.352
PSID,0.0,39.0,12.0,1.0,0.0,0.0,0.0,1,20366.71,15049.167
PSID,0.0,31.0,14.0,1.0,0.0,0.0,0.0,1,20141.129,19653.764
PSID,0.0,31.0,14.0,1.0,0.0,0.0,0.0,1,20141.129,19653.764
PSID,0.0,23.0,13.0,1.0,0.0,1.0,0.0,0,17903.227,23643.625
PSID,0.0,42.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,12232.621
PSID,0.0,36.0,14.0,1.0,0.0,0.0,0.0,1,23460.387,0.0
PSID,0.0,26.0,12.0,1.0,0.0,0.0,0.0,1,24169.355,21279.264
PSID,0.0,46.0,17.0,0.0,0.0,0.0,0.0,1,24094.16,24787.387
PSID,0.0,31.0,12.0,1.0,0.0,0.0,0.0,1,15038.71,35465.438
PSID,0.0,27.0,12.0,1.0,0.0,1.0,0.0,0,20588.71,21722.58
PSID,0.0,25.0,12.0,1.0,0.0,0.0,1.0,0,26586.29,25558.76
PSID,0.0,42.0,16.0,1.0,0.0,0.0,0.0,1,0.0,41376.344
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,8366.178,0.0
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,10562.903,21722.58
PSID,0.0,27.0,13.0,1.0,0.0,0.0,0.0,1,14322.581,16254.992
PSID,0.0,35.0,12.0,1.0,0.0,1.0,0.0,0,14322.581,15638.78
PSID,0.0,35.0,12.0,1.0,0.0,1.0,0.0,0,14322.581,15638.78
PSID,0.0,26.0,12.0,1.0,0.0,0.0,0.0,1,15217.742,26599.078
PSID,0.0,19.0,12.0,1.0,0.0,0.0,0.0,1,15754.839,19210.445
PSID,0.0,29.0,12.0,1.0,0.0,0.0,0.0,1,17008.064,20688.172
PSID,0.0,34.0,12.0,1.0,0.0,1.0,0.0,0,17903.227,25121.352
PSID,0.0,28.0,16.0,1.0,0.0,0.0,0.0,1,18619.355,44331.797
PSID,0.0,31.0,16.0,1.0,0.0,0.0,0.0,1,18798.387,23348.08
PSID,0.0,37.0,15.0,0.0,0.0,1.0,0.0,0,19210.16,17732.719
PSID,0.0,40.0,12.0,1.0,0.0,0.0,0.0,1,19693.549,31032.258
PSID,0.0,37.0,12.0,1.0,0.0,0.0,0.0,1,19693.549,44331.797
PSID,0.0,48.0,12.0,1.0,0.0,0.0,0.0,1,20230.645,0.0
PSID,0.0,43.0,12.0,1.0,0.0,0.0,0.0,1,20588.71,19210.445
PSID,0.0,26.0,16.0,1.0,0.0,0.0,0.0,1,20588.71,28815.668
PSID,0.0,29.0,12.0,1.0,0.0,0.0,0.0,1,20588.71,19949.309
PSID,0.0,27.0,12.0,1.0,0.0,0.0,0.0,1,21120.436,23052.535
PSID,0.0,22.0,14.0,1.0,0.0,0.0,0.0,1,21483.871,23200.307
PSID,0.0,23.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,26599.078
PSID,0.0,21.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,12534.077
PSID,0.0,36.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,23643.625
PSID,0.0,26.0,16.0,1.0,0.0,0.0,0.0,1,21483.871,29492.467
PSID,0.0,33.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,21427.035
PSID,0.0,37.0,12.0,1.0,0.0,0.0,0.0,1,22379.031,24382.488
PSID,0.0,29.0,16.0,0.0,0.0,0.0,0.0,1,22737.098,33248.848
PSID,0.0,25.0,14.0,1.0,0.0,0.0,0.0,1,22916.129,31505.13
PSID,0.0,27.0,16.0,1.0,0.0,0.0,0.0,1,23274.193,27633.486
PSID,0.0,41.0,17.0,1.0,0.0,0.0,0.0,1,23274.193,22904.762
PSID,0.0,29.0,16.0,1.0,0.0,0.0,0.0,1,23274.193,23643.625
PSID,0.0,34.0,14.0,1.0,0.0,0.0,0.0,1,23274.193,22165.898
PSID,0.0,45.0,12.0,1.0,0.0,0.0,0.0,1,23632.258,26633.066
PSID,0.0,41.0,12.0,1.0,0.0,1.0,0.0,0,24885.484,21427.035
PSID,0.0,35.0,13.0,1.0,0.0,1.0,0.0,0,25959.678,26423.229
PSID,0.0,23.0,12.0,1.0,0.0,0.0,0.0,1,25959.678,58665.746
PSID,0.0,43.0,17.0,0.0,0.0,0.0,0.0,1,25959.678,36943.164
PSID,0.0,21.0,12.0,1.0,0.0,0.0,0.0,1,26138.71,38420.89
PSID,0.0,22.0,12.0,1.0,0.0,0.0,0.0,1,26765.322,35465.438
PSID,0.0,25.0,17.0,1.0,0.0,0.0,0.0,1,31151.613,53937.02
PSID,0.0,23.0,16.0,1.0,0.0,0.0,0.0,1,35806.453,44331.797
PSID,0.0,28.0,14.0,1.0,0.0,0.0,0.0,1,26854.84,22165.898
PSID,0.0,44.0,13.0,1.0,0.0,0.0,0.0,1,21918.92,22165.898
PSID,0.0,23.0,12.0,0.0,0.0,0.0,0.0,1,11413.306,2216.5898
PSID,0.0,39.0,14.0,1.0,0.0,0.0,0.0,1,21841.936,18619.355
PSID,0.0,23.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,25121.352
PSID,0.0,24.0,14.0,1.0,0.0,1.0,0.0,0,26353.549,18767.127
PSID,0.0,24.0,13.0,1.0,0.0,0.0,1.0,0,24742.258,35317.664
PSID,0.0,51.0,12.0,1.0,0.0,0.0,0.0,1,19156.451,24382.488
PSID,0.0,34.0,12.0,1.0,0.0,0.0,0.0,1,20409.678,21131.49
PSID,0.0,27.0,12.0,1.0,0.0,0.0,0.0,1,20588.71,18323.81
PSID,0.0,29.0,17.0,1.0,0.0,0.0,0.0,1,21752.42,22165.898
PSID,0.0,26.0,14.0,1.0,0.0,1.0,0.0,0,25959.678,36943.164
PSID,0.0,26.0,13.0,1.0,0.0,0.0,1.0,0,5671.7417,25860.215
PSID,0.0,23.0,14.0,0.0,0.0,0.0,0.0,1,18798.387,41376.344
PSID,0.0,46.0,12.0,1.0,0.0,0.0,0.0,1,22622.516,23643.625
PSID,0.0,27.0,12.0,0.0,0.0,0.0,0.0,1,25422.58,61768.973
PSID,0.0,30.0,17.0,1.0,0.0,1.0,0.0,0,27929.031,33248.848
PSID,0.0,25.0,12.0,1.0,0.0,1.0,0.0,0,33300.0,29554.531
PSID,0.0,27.0,14.0,1.0,0.0,0.0,0.0,1,23306.42,26599.078
PSID,0.0,27.0,17.0,1.0,0.0,0.0,0.0,1,22379.031,14777.266
PSID,0.0,50.0,12.0,1.0,0.0,0.0,0.0,1,27544.113,26876.89
PSID,0.0,50.0,12.0,1.0,0.0,0.0,0.0,1,27544.113,26876.89
PSID,0.0,50.0,12.0,1.0,0.0,0.0,0.0,1,27544.113,26876.89
PSID,0.0,48.0,12.0,1.0,0.0,0.0,0.0,1,23881.113,25399.164
PSID,0.0,24.0,16.0,1.0,0.0,0.0,0.0,1,22880.322,29037.326
PSID,0.0,25.0,12.0,1.0,0.0,0.0,1.0,0,24169.355,31032.258
PSID,0.0,37.0,12.0,1.0,0.0,0.0,0.0,1,16385.031,23269.76
PSID,0.0,37.0,12.0,1.0,0.0,0.0,0.0,1,16385.031,23269.76
PSID,0.0,29.0,12.0,1.0,0.0,1.0,0.0,0,18619.355,23643.625
PSID,0.0,27.0,15.0,1.0,0.0,0.0,0.0,1,20588.71,35465.438
PSID,0.0,41.0,12.0,1.0,0.0,0.0,1.0,0,20946.773,22165.898
PSID,0.0,29.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,22165.898
PSID,0.0,27.0,16.0,1.0,0.0,0.0,0.0,1,21483.871,23643.625
PSID,0.0,44.0,12.0,1.0,0.0,0.0,0.0,1,22379.031,23643.625
PSID,0.0,26.0,13.0,1.0,0.0,0.0,0.0,1,22379.031,37238.71
PSID,0.0,34.0,12.0,1.0,0.0,0.0,0.0,1,22379.031,26599.078
PSID,0.0,20.0,12.0,1.0,0.0,0.0,0.0,1,23274.193,24382.488
PSID,0.0,43.0,14.0,1.0,0.0,0.0,0.0,1,23274.193,28520.123
PSID,0.0,47.0,12.0,1.0,0.0,0.0,1.0,0,25028.71,25564.67
PSID,0.0,31.0,12.0,1.0,0.0,0.0,0.0,1,25064.516,29554.531
PSID,0.0,33.0,12.0,1.0,0.0,0.0,0.0,1,26496.773,24973.578
PSID,0.0,24.0,12.0,0.0,0.0,1.0,0.0,0,26854.84,29554.531
PSID,0.0,27.0,16.0,0.0,0.0,0.0,0.0,1,30435.484,42854.07
PSID,0.0,23.0,14.0,1.0,0.0,0.0,0.0,1,33658.066,26599.078
PSID,0.0,27.0,17.0,1.0,0.0,0.0,0.0,1,18261.29,28815.668
PSID,0.0,50.0,16.0,0.0,0.0,0.0,0.0,1,19693.549,17732.719
PSID,0.0,22.0,14.0,1.0,0.0,0.0,0.0,1,24706.451,20688.172
PSID,0.0,31.0,12.0,1.0,0.0,1.0,0.0,0,1503.871,27781.26
PSID,0.0,34.0,12.0,1.0,0.0,0.0,0.0,1,18619.355,20688.172
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,20051.613,22904.762
PSID,0.0,26.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,26599.078
PSID,0.0,46.0,12.0,1.0,0.0,0.0,0.0,1,21841.936,22904.762
PSID,0.0,27.0,17.0,1.0,0.0,0.0,0.0,1,22379.031,24086.943
PSID,0.0,47.0,13.0,1.0,0.0,0.0,0.0,1,22558.064,24382.488
PSID,0.0,29.0,17.0,1.0,0.0,0.0,0.0,1,21483.871,27042.396
PSID,0.0,24.0,16.0,0.0,0.0,0.0,0.0,1,22379.031,26451.307
PSID,0.0,30.0,16.0,1.0,0.0,0.0,0.0,1,23274.193,28076.805
PSID,0.0,23.0,12.0,1.0,0.0,0.0,0.0,1,24033.29,14777.266
PSID,0.0,27.0,15.0,1.0,0.0,0.0,0.0,1,0.0,0.0
PSID,0.0,25.0,12.0,1.0,0.0,0.0,0.0,1,24074.469,25195.238
PSID,0.0,26.0,12.0,1.0,0.0,0.0,0.0,1,26767.113,27633.486
PSID,0.0,26.0,12.0,1.0,0.0,0.0,0.0,1,0.0,0.0
PSID,0.0,25.0,12.0,1.0,0.0,0.0,0.0,1,11279.032,21279.264
PSID,0.0,32.0,12.0,1.0,0.0,0.0,0.0,1,13785.484,31032.258
PSID,0.0,32.0,12.0,1.0,0.0,0.0,1.0,0,13964.516,66497.695
PSID,0.0,50.0,16.0,0.0,0.0,0.0,0.0,1,14322.581,39973.98
PSID,0.0,25.0,13.0,0.0,0.0,0.0,0.0,1,14322.581,20850.723
PSID,0.0,33.0,12.0,1.0,0.0,1.0,0.0,0,14322.581,23643.625
PSID,0.0,27.0,12.0,1.0,0.0,0.0,0.0,1,15038.71,12738.003
PSID,0.0,28.0,16.0,1.0,0.0,1.0,0.0,0,16112.903,22018.127
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,16112.903,0.0
PSID,0.0,38.0,12.0,1.0,0.0,0.0,0.0,1,16112.903,30293.395
PSID,0.0,31.0,12.0,1.0,0.0,0.0,0.0,1,17903.227,22165.898
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,18798.387,36943.164
PSID,0.0,43.0,12.0,1.0,0.0,1.0,0.0,0,19421.42,13559.619
PSID,0.0,37.0,17.0,1.0,0.0,1.0,0.0,0,19693.549,76841.78
PSID,0.0,37.0,17.0,1.0,0.0,1.0,0.0,0,19693.549,76841.78
PSID,0.0,23.0,12.0,1.0,0.0,0.0,0.0,1,19854.678,18914.9
PSID,0.0,55.0,12.0,1.0,0.0,0.0,0.0,1,20588.71,22165.898
PSID,0.0,34.0,17.0,1.0,0.0,0.0,0.0,1,20588.71,23421.967
PSID,0.0,28.0,17.0,1.0,0.0,0.0,0.0,1,20946.773,69453.15
PSID,0.0,31.0,14.0,1.0,0.0,0.0,0.0,1,21483.871,27830.025
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,23643.625
PSID,0.0,25.0,12.0,1.0,0.0,0.0,1.0,0,21483.871,25121.352
PSID,0.0,54.0,15.0,1.0,0.0,0.0,0.0,1,21483.871,59109.062
PSID,0.0,42.0,12.0,0.0,0.0,1.0,0.0,0,21483.871,22165.898
PSID,0.0,35.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,29554.531
PSID,0.0,27.0,13.0,0.0,0.0,0.0,0.0,1,21483.871,22165.898
PSID,0.0,45.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,0.0
PSID,0.0,26.0,12.0,1.0,0.0,1.0,0.0,0,21483.871,31623.35
PSID,0.0,28.0,16.0,1.0,0.0,0.0,0.0,1,21483.871,11821.813
PSID,0.0,30.0,16.0,1.0,0.0,0.0,0.0,1,21483.871,22165.898
PSID,0.0,24.0,12.0,1.0,0.0,0.0,1.0,0,21483.871,23052.535
PSID,0.0,26.0,14.0,1.0,0.0,0.0,0.0,1,22020.969,22165.898
PSID,0.0,35.0,14.0,1.0,0.0,0.0,0.0,1,22379.031,22165.898
PSID,0.0,42.0,17.0,1.0,0.0,0.0,0.0,1,22379.031,0.0
PSID,0.0,42.0,17.0,1.0,0.0,0.0,0.0,1,22379.031,0.0
PSID,0.0,28.0,16.0,1.0,0.0,0.0,0.0,1,22379.031,27337.941
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,22379.031,29554.531
PSID,0.0,27.0,14.0,1.0,0.0,0.0,0.0,1,22558.064,23531.318
PSID,0.0,35.0,16.0,1.0,0.0,0.0,0.0,1,22737.098,21834.889
PSID,0.0,55.0,12.0,1.0,0.0,0.0,0.0,1,22916.129,17732.719
PSID,0.0,36.0,14.0,1.0,0.0,0.0,0.0,1,23274.193,33248.848
PSID,0.0,42.0,16.0,1.0,0.0,0.0,1.0,0,23274.193,29554.531
PSID,0.0,22.0,12.0,1.0,0.0,0.0,0.0,1,23274.193,26155.76
PSID,0.0,33.0,12.0,1.0,0.0,1.0,0.0,0,23274.193,36943.164
PSID,0.0,38.0,12.0,1.0,0.0,0.0,0.0,1,23274.193,25121.352
PSID,0.0,48.0,16.0,1.0,0.0,0.0,0.0,1,23274.193,39898.617
PSID,0.0,48.0,16.0,1.0,0.0,0.0,0.0,1,23274.193,39898.617
PSID,0.0,25.0,13.0,1.0,0.0,0.0,0.0,1,23456.807,26007.988
PSID,0.0,23.0,14.0,1.0,0.0,0.0,0.0,1,24169.355,31032.258
PSID,0.0,31.0,16.0,1.0,0.0,0.0,0.0,1,24706.451,28963.441
PSID,0.0,26.0,12.0,1.0,0.0,0.0,0.0,1,24885.484,26599.078
PSID,0.0,32.0,12.0,1.0,0.0,0.0,0.0,1,25064.516,26599.078
PSID,0.0,29.0,13.0,1.0,0.0,0.0,0.0,1,25064.516,0.0
PSID,0.0,29.0,13.0,1.0,0.0,0.0,0.0,1,25064.516,0.0
PSID,0.0,30.0,16.0,1.0,0.0,0.0,0.0,1,25243.549,27042.396
PSID,0.0,47.0,14.0,1.0,0.0,1.0,0.0,0,25565.807,23974.637
PSID,0.0,51.0,12.0,1.0,0.0,1.0,0.0,0,25601.613,25121.352
PSID,0.0,26.0,14.0,1.0,0.0,0.0,0.0,1,25780.645,31032.258
PSID,0.0,32.0,16.0,1.0,0.0,0.0,0.0,1,25959.678,35465.438
PSID,0.0,35.0,14.0,1.0,0.0,0.0,0.0,1,26496.773,29554.531
PSID,0.0,35.0,14.0,1.0,0.0,0.0,0.0,1,26496.773,29554.531
PSID,0.0,54.0,12.0,1.0,0.0,0.0,0.0,1,26854.84,2049.6067
PSID,0.0,55.0,12.0,1.0,0.0,0.0,0.0,1,26854.84,26599.078
PSID,0.0,55.0,12.0,1.0,0.0,0.0,0.0,1,26854.84,26599.078
PSID,0.0,38.0,12.0,1.0,0.0,0.0,0.0,1,26854.84,29554.531
PSID,0.0,25.0,12.0,0.0,0.0,0.0,0.0,1,26854.84,18176.037
PSID,0.0,30.0,12.0,1.0,0.0,0.0,0.0,1,28645.16,32509.984
PSID,0.0,25.0,17.0,1.0,0.0,0.0,0.0,1,29003.227,28076.805
PSID,0.0,39.0,12.0,0.0,0.0,0.0,0.0,1,31509.678,15516.129
PSID,0.0,28.0,14.0,1.0,0.0,0.0,0.0,1,32225.807,36943.164
PSID,0.0,47.0,12.0,1.0,0.0,1.0,0.0,0,32225.807,17732.719
PSID,0.0,39.0,17.0,1.0,0.0,0.0,0.0,1,35448.387,32509.984
PSID,0.0,49.0,12.0,1.0,0.0,0.0,0.0,1,35806.453,23643.625
PSID,0.0,21.0,12.0,1.0,0.0,0.0,0.0,1,50129.03,0.0
PSID,0.0,31.0,14.0,1.0,0.0,0.0,0.0,1,20767.742,23939.172
PSID,0.0,27.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,33987.71
PSID,0.0,37.0,12.0,1.0,0.0,0.0,0.0,1,22200.0,22904.762
PSID,0.0,51.0,12.0,1.0,0.0,0.0,0.0,1,22379.031,19411.416
PSID,0.0,29.0,12.0,1.0,0.0,0.0,0.0,1,26854.84,28076.805
PSID,0.0,27.0,14.0,1.0,0.0,0.0,0.0,1,29540.322,23200.307
PSID,0.0,24.0,13.0,1.0,0.0,0.0,0.0,1,1790.3226,449.22888
PSID,0.0,32.0,12.0,1.0,0.0,0.0,0.0,1,24812.08,12412.903
PSID,0.0,31.0,17.0,1.0,0.0,0.0,0.0,1,25601.613,27042.396
PSID,0.0,46.0,12.0,0.0,0.0,0.0,0.0,1,12532.258,0.0
PSID,0.0,40.0,15.0,1.0,0.0,0.0,1.0,0,23274.193,26599.078
PSID,0.0,27.0,16.0,1.0,0.0,0.0,0.0,1,7161.2905,36204.3
PSID,0.0,27.0,17.0,1.0,0.0,0.0,0.0,1,22200.0,25860.215
PSID,0.0,28.0,14.0,1.0,0.0,0.0,0.0,1,22379.031,27337.941
PSID,0.0,29.0,17.0,1.0,0.0,0.0,0.0,1,24527.42,23643.625
PSID,0.0,36.0,13.0,1.0,0.0,0.0,0.0,1,25064.516,25564.67
PSID,0.0,23.0,12.0,1.0,0.0,0.0,0.0,1,26854.84,17437.174
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,18261.29,21427.035
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,1,15217.742,19210.445
PSID,0.0,34.0,12.0,1.0,0.0,0.0,0.0,1,22200.0,22904.762
PSID,0.0,41.0,12.0,1.0,0.0,0.0,0.0,1,14322.581,22165.898
PSID,0.0,25.0,13.0,1.0,0.0,0.0,0.0,1,18261.29,0.0
PSID,0.0,45.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,10639.631
PSID,0.0,45.0,12.0,1.0,0.0,1.0,0.0,0,21483.871,28076.805
PSID,0.0,41.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,33987.71
PSID,0.0,35.0,16.0,0.0,0.0,0.0,0.0,1,21841.936,24825.807
PSID,0.0,35.0,13.0,1.0,0.0,1.0,0.0,0,23274.193,25121.352
PSID,0.0,29.0,16.0,1.0,0.0,0.0,0.0,1,23453.227,25860.215
PSID,0.0,28.0,13.0,1.0,0.0,0.0,0.0,1,23868.58,23495.854
PSID,0.0,35.0,13.0,1.0,0.0,0.0,0.0,1,23990.322,22165.898
PSID,0.0,35.0,16.0,1.0,0.0,0.0,0.0,1,24169.355,25638.557
PSID,0.0,30.0,12.0,1.0,0.0,0.0,0.0,1,25064.516,29554.531
PSID,0.0,29.0,12.0,1.0,0.0,0.0,0.0,1,25064.516,28076.805
PSID,0.0,26.0,14.0,1.0,0.0,1.0,0.0,0,25717.984,26643.41
PSID,0.0,28.0,16.0,1.0,0.0,0.0,0.0,1,26460.969,45809.523
PSID,0.0,30.0,16.0,1.0,0.0,0.0,0.0,1,26854.84,38420.89
PSID,0.0,26.0,17.0,0.0,0.0,0.0,0.0,1,26854.84,29702.305
PSID,0.0,22.0,13.0,1.0,0.0,0.0,0.0,1,26854.84,39159.754
PSID,0.0,22.0,12.0,1.0,0.0,0.0,0.0,1,26854.84,25121.352
PSID,0.0,26.0,16.0,0.0,0.0,0.0,0.0,1,27750.0,9605.223
PSID,0.0,43.0,12.0,1.0,0.0,1.0,0.0,0,29355.92,35465.438
PSID,0.0,43.0,13.0,1.0,0.0,1.0,0.0,0,34016.13,39898.617
PSID,0.0,48.0,16.0,1.0,0.0,0.0,0.0,1,18082.258,25121.352
PSID,0.0,45.0,12.0,1.0,0.0,0.0,0.0,1,15217.742,27929.031
PSID,0.0,27.0,12.0,1.0,0.0,1.0,0.0,0,22558.064,22609.217
PSID,0.0,44.0,17.0,1.0,0.0,0.0,0.0,1,23274.193,23348.08
PSID,0.0,26.0,16.0,1.0,0.0,0.0,0.0,1,25422.58,29554.531
PSID,0.0,54.0,16.0,1.0,0.0,0.0,0.0,1,26854.84,26451.307
PSID,0.0,54.0,16.0,1.0,0.0,0.0,0.0,1,26854.84,26451.307
PSID,0.0,54.0,16.0,1.0,0.0,0.0,0.0,1,26854.84,26451.307
PSID,0.0,29.0,12.0,1.0,0.0,0.0,0.0,1,27750.0,24382.488
PSID,0.0,22.0,12.0,1.0,0.0,0.0,0.0,1,21594.871,34320.2
PSID,0.0,39.0,17.0,1.0,0.0,0.0,0.0,1,25064.516,27061.607
PSID,0.0,35.0,16.0,1.0,0.0,0.0,0.0,1,24527.42,36943.164
PSID,0.0,44.0,12.0,1.0,0.0,0.0,0.0,1,27929.031,25121.352
PSID,0.0,32.0,16.0,1.0,0.0,0.0,0.0,1,25064.516,26599.078
PSID,0.0,27.0,17.0,1.0,0.0,0.0,0.0,1,19693.549,24530.262
PSID,0.0,27.0,17.0,1.0,0.0,0.0,0.0,1,19693.549,24530.262
PSID,0.0,26.0,12.0,1.0,0.0,0.0,0.0,1,23274.193,26599.078
PSID,0.0,46.0,12.0,1.0,0.0,0.0,0.0,1,24169.355,26780.84
PSID,0.0,25.0,16.0,0.0,0.0,0.0,0.0,1,25601.613,30145.621
PSID,0.0,35.0,12.0,1.0,0.0,0.0,0.0,1,26854.84,29554.531
PSID,0.0,33.0,16.0,1.0,0.0,0.0,0.0,1,26854.84,24448.986
PSID,0.0,26.0,16.0,1.0,0.0,0.0,0.0,1,30793.549,36943.164
PSID,0.0,26.0,12.0,1.0,0.0,1.0,0.0,0,23274.193,29554.531
PSID,0.0,20.0,12.0,1.0,0.0,0.0,0.0,1,18798.387,25121.352
PSID,0.0,49.0,12.0,1.0,0.0,0.0,0.0,1,17953.355,20244.854
PSID,0.0,25.0,13.0,1.0,0.0,0.0,0.0,1,18798.387,23643.625
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,0,19693.549,26599.078
PSID,0.0,28.0,13.0,1.0,0.0,0.0,0.0,1,19693.549,26599.078
PSID,0.0,35.0,12.0,1.0,0.0,1.0,0.0,0,21483.871,26599.078
PSID,0.0,27.0,12.0,0.0,0.0,0.0,0.0,1,21483.871,25121.352
PSID,0.0,44.0,12.0,1.0,0.0,0.0,0.0,1,21483.871,25634.123
PSID,0.0,23.0,12.0,1.0,0.0,0.0,1.0,0,21483.871,32509.984
PSID,0.0,32.0,12.0,1.0,0.0,1.0,0.0,0,22379.031,31771.121
PSID,0.0,24.0,12.0,1.0,0.0,0.0,0.0,1,22737.098,25121.352
PSID,0.0,27.0,12.0,1.0,0.0,0.0,0.0,1,23095.16,31032.258
PSID,0.0,46.0,12.0,1.0,0.0,0.0,0.0,1,23274.193,29554.531
PSID,0.0,31.0,12.0,1.0,0.0,0.0,0.0,1,23274.193,22165.898
