data_id,treat,age,education,married,black,hispanic,white,nodegree,re75,re78,age_level,education_level,race,propensity_score,iptw,increased_earning_75_to_78,employed_in_78
PSID,0.0,55.0,12.0,1.0,0.0,0.0,1,0.0,22916.129,17732.719,3,1,white,0.5435790306407626,2.1909598093266514,0,1
PSID,0.0,36.0,14.0,1.0,0.0,0.0,1,0.0,23274.193,33248.848,2,3,white,0.5468482762652745,2.206766404325539,1,1
PSID,0.0,42.0,16.0,1.0,0.0,1.0,0,0.0,23274.193,29554.531,3,3,hispanic,0.5463356835980855,2.204272991826121,1,1
PSID,0.0,22.0,12.0,1.0,0.0,0.0,1,0.0,23274.193,26155.76,0,1,white,0.5338275189308216,2.1451287680183837,1,1
PSID,0.0,33.0,12.0,1.0,1.0,0.0,0,0.0,23274.193,36943.164,2,1,black,0.5318419451662993,2.136030747896072,1,1
PSID,0.0,38.0,12.0,1.0,0.0,0.0,1,0.0,23274.193,25121.352,2,1,white,0.5385599186451807,2.167128605438722,1,1
PSID,0.0,48.0,16.0,1.0,0.0,0.0,1,0.0,23274.193,39898.617,3,3,white,0.5592189973645719,2.2687003160776067,1,1
PSID,0.0,48.0,16.0,1.0,0.0,0.0,1,0.0,23274.193,39898.617,3,3,white,0.5592189973645719,2.2687003160776067,1,1
PSID,0.0,25.0,13.0,1.0,0.0,0.0,1,0.0,23456.807,26007.988,1,2,white,0.5391636953918889,2.169967925704956,1,1
PSID,0.0,23.0,14.0,1.0,0.0,0.0,1,0.0,24169.355,31032.258,0,3,white,0.54301775124646,2.1882688063433307,1,1
PSID,0.0,31.0,16.0,1.0,0.0,0.0,1,0.0,24706.451,28963.441,2,3,white,0.5542351334925815,2.2433351641977324,1,1
PSID,0.0,26.0,12.0,1.0,0.0,0.0,1,0.0,24885.484,26599.078,1,1,white,0.535017719967777,2.1506195890533735,1,1
PSID,0.0,32.0,12.0,1.0,0.0,0.0,1,0.0,25064.516,26599.078,2,1,white,0.5367932515230229,2.158863192921947,1,1
PSID,0.0,29.0,13.0,1.0,0.0,0.0,1,0.0,25064.516,0.0,1,2,white,0.540351988946765,2.1755777811560746,0,0
PSID,0.0,29.0,13.0,1.0,0.0,0.0,1,0.0,25064.516,0.0,1,2,white,0.540351988946765,2.1755777811560746,0,0
PSID,0.0,30.0,16.0,1.0,0.0,0.0,1,0.0,25243.549,27042.396,2,3,white,0.5539434284780983,2.241868103384504,1,1
PSID,0.0,47.0,14.0,1.0,1.0,0.0,0,0.0,25565.807,23974.637,3,3,black,0.5448800885623417,2.1972231380541976,0,1
PSID,0.0,51.0,12.0,1.0,1.0,0.0,0,0.0,25601.613,25121.352,3,1,black,0.5371778176265071,2.1606570257106,0,1
PSID,0.0,26.0,14.0,1.0,0.0,0.0,1,0.0,25780.645,31032.258,1,3,white,0.5439094956173407,2.1925472913617194,1,1
PSID,0.0,32.0,16.0,1.0,0.0,0.0,1,0.0,25959.678,35465.438,2,3,white,0.5545339686989144,2.244840076984705,1,1
PSID,0.0,35.0,14.0,1.0,0.0,0.0,1,0.0,26496.773,29554.531,2,3,white,0.5465664787202955,2.2053949544306874,1,1
PSID,0.0,35.0,14.0,1.0,0.0,0.0,1,0.0,26496.773,29554.531,2,3,white,0.5465664787202955,2.2053949544306874,1,1
PSID,0.0,54.0,12.0,1.0,0.0,0.0,1,0.0,26854.84,2049.6067,3,1,white,0.5432997776845938,2.1896201296555975,0,1
PSID,0.0,55.0,12.0,1.0,0.0,0.0,1,0.0,26854.84,26599.078,3,1,white,0.5435948679654352,2.191035835951703,0,1
PSID,0.0,55.0,12.0,1.0,0.0,0.0,1,0.0,26854.84,26599.078,3,1,white,0.5435948679654352,2.191035835951703,0,1
PSID,0.0,38.0,12.0,1.0,0.0,0.0,1,0.0,26854.84,29554.531,2,1,white,0.5385743401432607,2.167196337348196,1,1
PSID,0.0,25.0,12.0,0.0,0.0,0.0,1,0.0,26854.84,18176.037,1,1,white,0.5314414551956022,2.1342050232323797,0,1
PSID,0.0,30.0,12.0,1.0,0.0,0.0,1,0.0,28645.16,32509.984,2,1,white,0.5362161813091855,2.1561769938908943,1,1
PSID,0.0,25.0,17.0,1.0,0.0,0.0,1,0.0,29003.227,28076.805,1,3,white,0.5569071703132139,2.256863422292076,0,1
PSID,0.0,39.0,12.0,0.0,0.0,0.0,1,0.0,31509.678,15516.129,2,1,white,0.5356041880902119,2.1533355261917317,0,1
PSID,0.0,28.0,14.0,1.0,0.0,0.0,1,0.0,32225.807,36943.164,1,3,white,0.5445254251567498,2.1955122310485633,1,1
PSID,0.0,47.0,12.0,1.0,1.0,0.0,0,0.0,32225.807,17732.719,3,1,black,0.5360215453315179,2.1552724915093555,0,1
PSID,0.0,39.0,17.0,1.0,0.0,0.0,1,0.0,35448.387,32509.984,2,3,white,0.5610376826499064,2.278099874350836,0,1
PSID,0.0,49.0,12.0,1.0,0.0,0.0,1,0.0,35806.453,23643.625,3,1,white,0.541859890712037,2.1827383800868048,0,1
PSID,0.0,21.0,12.0,1.0,0.0,0.0,1,0.0,50129.03,0.0,0,1,white,0.5336398502707105,2.1442655436586406,0,0
PSID,0.0,31.0,14.0,1.0,0.0,0.0,1,0.0,20767.742,23939.172,2,3,white,0.5453641733954588,2.1995626861801116,1,1
PSID,0.0,27.0,12.0,1.0,0.0,0.0,1,0.0,21483.871,33987.71,1,1,white,0.5352998706792493,2.151925374890026,1,1
PSID,0.0,37.0,12.0,1.0,0.0,0.0,1,0.0,22200.0,22904.762,2,1,white,0.5382600114741881,2.165721022328346,1,1
PSID,0.0,51.0,12.0,1.0,0.0,0.0,1,0.0,22379.031,19411.416,3,1,white,0.5423963213318261,2.1852971176071745,0,1
PSID,0.0,29.0,12.0,1.0,0.0,0.0,1,0.0,26854.84,28076.805,1,1,white,0.5359131768608816,2.154769215889226,1,1
PSID,0.0,27.0,14.0,1.0,0.0,0.0,1,0.0,29540.322,23200.307,1,3,white,0.5442196363524181,2.1940392341545,0,1
PSID,0.0,24.0,13.0,1.0,0.0,0.0,1,0.0,1790.3226,449.22888,0,2,white,0.5387809132284941,2.168166991960186,0,1
PSID,0.0,32.0,12.0,1.0,0.0,0.0,1,0.0,24812.08,12412.903,2,1,white,0.5367922342589784,2.1588584517797087,0,1
PSID,0.0,31.0,17.0,1.0,0.0,0.0,1,0.0,25601.613,27042.396,2,3,white,0.5586537575426868,2.265794752057325,1,1
PSID,0.0,46.0,12.0,0.0,0.0,0.0,1,0.0,12532.258,0.0,3,1,white,0.5375979000690183,2.16261993652118,0,0
PSID,0.0,40.0,15.0,1.0,0.0,1.0,0,0.0,23274.193,26599.078,2,3,hispanic,0.541307911165539,2.1801117227484896,1,1
PSID,0.0,27.0,16.0,1.0,0.0,0.0,1,0.0,7161.2905,36204.3,1,3,white,0.5529891959263626,2.23708239462433,1,1
PSID,0.0,27.0,17.0,1.0,0.0,0.0,1,0.0,22200.0,25860.215,1,3,white,0.5574668574197575,2.2597177562100326,1,1
PSID,0.0,28.0,14.0,1.0,0.0,0.0,1,0.0,22379.031,27337.941,1,3,white,0.5444858447819606,2.195321459376676,1,1
PSID,0.0,29.0,17.0,1.0,0.0,0.0,1,0.0,24527.42,23643.625,1,3,white,0.5580628950717896,2.262765422610177,0,1
PSID,0.0,36.0,13.0,1.0,0.0,0.0,1,0.0,25064.516,25564.67,2,2,white,0.5424190733552015,2.185405775831778,1,1
PSID,0.0,23.0,12.0,1.0,0.0,0.0,1,0.0,26854.84,17437.174,0,1,white,0.5341379216120011,2.14655806169125,0,1
PSID,0.0,28.0,12.0,1.0,0.0,0.0,1,0.0,18261.29,21427.035,1,1,white,0.5355827207005165,2.153235989643575,1,1
PSID,0.0,28.0,12.0,1.0,0.0,0.0,1,0.0,15217.742,19210.445,1,1,white,0.5355704515005033,2.1531791059178995,1,1
PSID,0.0,34.0,12.0,1.0,0.0,0.0,1,0.0,22200.0,22904.762,2,1,white,0.5373731085236766,2.161569114170655,1,1
PSID,0.0,41.0,12.0,1.0,0.0,0.0,1,0.0,14322.581,22165.898,2,1,white,0.5394104524997017,2.171130468390302,1,1
PSID,0.0,25.0,13.0,1.0,0.0,0.0,1,0.0,18261.29,0.0,1,2,white,0.5391427736375887,2.169869414640826,0,0
PSID,0.0,45.0,12.0,1.0,0.0,0.0,1,0.0,21483.871,10639.631,3,1,white,0.5406210050085793,2.1768518171334237,0,1
PSID,0.0,45.0,12.0,1.0,1.0,0.0,0,0.0,21483.871,28076.805,3,1,black,0.5353866058554676,2.1523271016352123,1,1
PSID,0.0,41.0,12.0,1.0,0.0,0.0,1,0.0,21483.871,33987.71,2,1,white,0.539439287718686,2.1712664005721622,1,1
PSID,0.0,35.0,16.0,0.0,0.0,0.0,1,0.0,21841.936,24825.807,2,3,white,0.5521341251539897,2.2328113307222393,1,1
PSID,0.0,35.0,13.0,1.0,1.0,0.0,0,0.0,23274.193,25121.352,2,2,black,0.5368847049619518,2.1592895132471126,1,1
PSID,0.0,29.0,16.0,1.0,0.0,0.0,1,0.0,23453.227,25860.215,1,3,white,0.5536423648797149,2.2403559865857754,1,1
PSID,0.0,28.0,13.0,1.0,0.0,0.0,1,0.0,23868.58,23495.854,1,2,white,0.5400517615947465,2.174157691020256,0,1
PSID,0.0,35.0,13.0,1.0,0.0,0.0,1,0.0,23990.322,22165.898,2,2,white,0.5421195418352559,2.183976149600608,0,1
PSID,0.0,35.0,16.0,1.0,0.0,0.0,1,0.0,24169.355,25638.557,2,3,white,0.5554080261315987,2.2492533801251184,1,1
PSID,0.0,30.0,12.0,1.0,0.0,0.0,1,0.0,25064.516,29554.531,2,1,white,0.536201749588236,2.156109901475893,1,1
PSID,0.0,29.0,12.0,1.0,0.0,0.0,1,0.0,25064.516,28076.805,1,1,white,0.5359059603655393,2.154735710003172,1,1
PSID,0.0,26.0,14.0,1.0,1.0,0.0,0,0.0,25717.984,26643.41,1,3,black,0.5386803405413066,2.167694308049623,1,1
PSID,0.0,28.0,16.0,1.0,0.0,0.0,1,0.0,26460.969,45809.523,1,3,white,0.5533604810101157,2.238942049421848,1,1
PSID,0.0,30.0,16.0,1.0,0.0,0.0,1,0.0,26854.84,38420.89,2,3,white,0.553949880997332,2.24190053403846,1,1
PSID,0.0,26.0,17.0,0.0,0.0,0.0,1,0.0,26854.84,29702.305,1,3,white,0.5539300488133788,2.2418008595733285,1,1
PSID,0.0,22.0,13.0,1.0,0.0,0.0,1,0.0,26854.84,39159.754,0,2,white,0.5382907265055608,2.1658650960842003,1,1
PSID,0.0,22.0,12.0,1.0,0.0,0.0,1,0.0,26854.84,25121.352,0,1,white,0.5338419603123766,2.1451952232125158,0,1
PSID,0.0,26.0,16.0,0.0,0.0,0.0,1,0.0,27750.0,9605.223,1,3,white,0.5495094517005537,2.21980239935087,0,1
PSID,0.0,43.0,12.0,1.0,1.0,0.0,0,0.0,29355.92,35465.438,3,1,black,0.5348266051997597,2.1497360149529414,1,1
PSID,0.0,43.0,13.0,1.0,1.0,0.0,0,0.0,34016.13,39898.617,3,2,black,0.5392928497254335,2.1705762530580053,1,1
PSID,0.0,48.0,16.0,1.0,0.0,0.0,1,0.0,18082.258,25121.352,3,3,white,0.5591982560252794,2.268593565404198,1,1
PSID,0.0,45.0,12.0,1.0,0.0,0.0,1,0.0,15217.742,27929.031,3,1,white,0.5405957838108875,2.1767323084130177,1,1
PSID,0.0,27.0,12.0,1.0,1.0,0.0,0,0.0,22558.064,22609.217,1,1,black,0.5300618813952852,2.1279397444265276,1,1
PSID,0.0,44.0,17.0,1.0,0.0,0.0,1,0.0,23274.193,23348.08,3,3,white,0.5624531118390189,2.2854693452466806,1,1
PSID,0.0,26.0,16.0,1.0,0.0,0.0,1,0.0,25422.58,29554.531,1,3,white,0.5527683486117885,2.235977701703334,1,1
PSID,0.0,54.0,16.0,1.0,0.0,0.0,1,0.0,26854.84,26451.307,3,3,white,0.5609915250467747,2.2778603536219806,0,1
PSID,0.0,54.0,16.0,1.0,0.0,0.0,1,0.0,26854.84,26451.307,3,3,white,0.5609915250467747,2.2778603536219806,0,1
PSID,0.0,54.0,16.0,1.0,0.0,0.0,1,0.0,26854.84,26451.307,3,3,white,0.5609915250467747,2.2778603536219806,0,1
PSID,0.0,29.0,12.0,1.0,0.0,0.0,1,0.0,27750.0,24382.488,1,1,white,0.5359167850945527,2.154785969158011,0,1
PSID,0.0,22.0,12.0,1.0,0.0,0.0,1,0.0,21594.871,34320.2,0,1,white,0.5338207459065382,2.145097601875512,1,1
PSID,0.0,39.0,17.0,1.0,0.0,0.0,1,0.0,25064.516,27061.607,2,3,white,0.5609962365656654,2.277884800296429,1,1
PSID,0.0,35.0,16.0,1.0,0.0,0.0,1,0.0,24527.42,36943.164,2,3,white,0.5554094590954404,2.249260629714275,1,1
PSID,0.0,44.0,12.0,1.0,0.0,0.0,1,0.0,27929.031,25121.352,3,1,white,0.5403515619725615,2.1755757602298336,0,1
PSID,0.0,32.0,16.0,1.0,0.0,0.0,1,0.0,25064.516,26599.078,2,3,white,0.5545303848878651,2.244822017205993,1,1
PSID,0.0,27.0,17.0,1.0,0.0,0.0,1,0.0,19693.549,24530.262,1,3,white,0.557456836083055,2.25966658517332,1,1
PSID,0.0,27.0,17.0,1.0,0.0,0.0,1,0.0,19693.549,24530.262,1,3,white,0.557456836083055,2.25966658517332,1,1
PSID,0.0,26.0,12.0,1.0,0.0,0.0,1,0.0,23274.193,26599.078,1,1,white,0.5350112234664871,2.1505895420852754,1,1
PSID,0.0,46.0,12.0,1.0,0.0,0.0,1,0.0,24169.355,26780.84,3,1,white,0.540927171563517,2.178303611228342,1,1
PSID,0.0,25.0,16.0,0.0,0.0,0.0,1,0.0,25601.613,30145.621,1,3,white,0.5492063939568089,2.2183100793674275,1,1
PSID,0.0,35.0,12.0,1.0,0.0,0.0,1,0.0,26854.84,29554.531,2,1,white,0.5376875224286902,2.163039174831171,1,1
PSID,0.0,33.0,16.0,1.0,0.0,0.0,1,0.0,26854.84,24448.986,2,3,white,0.5548313311750592,2.246339578747943,0,1
PSID,0.0,26.0,16.0,1.0,0.0,0.0,1,0.0,30793.549,36943.164,1,3,white,0.552789867850369,2.236085294385531,1,1
PSID,0.0,26.0,12.0,1.0,1.0,0.0,0,0.0,23274.193,29554.531,1,1,black,0.5297685017586536,2.1266121128422366,1,1
PSID,0.0,20.0,12.0,1.0,0.0,0.0,1,0.0,18798.387,25121.352,0,1,white,0.5332174684518356,2.1423252422992958,1,1
PSID,0.0,49.0,12.0,1.0,0.0,0.0,1,0.0,17953.355,20244.854,3,1,white,0.5417880609107638,2.1823962116474913,1,1
PSID,0.0,25.0,13.0,1.0,0.0,0.0,1,0.0,18798.387,23643.625,1,2,white,0.5391449364743464,2.1698795980448953,1,1
PSID,0.0,28.0,12.0,0.0,1.0,0.0,0,0.0,19693.549,26599.078,1,1,black,0.5270546721461836,2.1144093008337994,1,1
PSID,0.0,28.0,13.0,1.0,0.0,0.0,1,0.0,19693.549,26599.078,1,2,white,0.540034953989543,2.1740782450179177,1,1
PSID,0.0,35.0,12.0,1.0,1.0,0.0,0,0.0,21483.871,26599.078,2,1,black,0.5324269353883785,2.138703179642365,1,1
PSID,0.0,27.0,12.0,0.0,0.0,0.0,1,0.0,21483.871,25121.352,1,1,white,0.5320120572419023,2.1368071880366766,1,1
PSID,0.0,44.0,12.0,1.0,0.0,0.0,1,0.0,21483.871,25634.123,3,1,white,0.540325617890775,2.1754529704515626,1,1
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0,0.0,21483.871,32509.984,0,1,hispanic,0.5229080807668399,2.096032147447228,1,1
PSID,0.0,32.0,12.0,1.0,1.0,0.0,0,0.0,22379.031,31771.121,2,1,black,0.5315421920808597,2.1346639613969427,1,1
PSID,0.0,24.0,12.0,1.0,0.0,0.0,1,0.0,22737.098,25121.352,0,1,white,0.5344172537967723,2.1478459160157497,1,1
PSID,0.0,27.0,12.0,1.0,0.0,0.0,1,0.0,23095.16,31032.258,1,1,white,0.5353063666404687,2.1519554566961427,1,1
PSID,0.0,46.0,12.0,1.0,0.0,0.0,1,0.0,23274.193,29554.531,3,1,white,0.5409235689053284,2.1782865167255303,1,1
PSID,0.0,31.0,12.0,1.0,0.0,0.0,1,0.0,23274.193,22165.898,2,1,white,0.5364902981735012,2.1574521440639027,0,1
PSID,0.0,27.0,15.0,0.0,1.0,0.0,0,0.0,24169.355,29554.531,1,3,black,0.5401316040152951,2.174535168607803,1,1
PSID,0.0,51.0,16.0,0.0,0.0,0.0,1,0.0,24169.355,12708.449,3,3,white,0.5568442707393501,2.256543093030469,0,1
PSID,0.0,43.0,12.0,1.0,1.0,0.0,0,0.0,25064.516,25121.352,3,1,black,0.534809301902202,2.1496560530747497,1,1
PSID,0.0,32.0,16.0,1.0,1.0,0.0,0,0.0,25422.58,30145.621,2,3,black,0.5493237905471684,2.2188879266871115,1,1
PSID,0.0,37.0,12.0,0.0,0.0,0.0,1,0.0,25780.645,22461.443,2,1,white,0.5349893843016243,2.1504885399189244,0,1
PSID,0.0,37.0,12.0,0.0,0.0,0.0,1,0.0,25780.645,22461.443,2,1,white,0.5349893843016243,2.1504885399189244,0,1
PSID,0.0,30.0,12.0,1.0,0.0,0.0,1,0.0,25959.678,28076.805,2,1,white,0.536205357526667,2.1561266742262926,1,1
PSID,0.0,45.0,12.0,1.0,1.0,0.0,0,0.0,26695.5,27898.0,3,1,black,0.5354076161406717,2.152424436434122,1,1
PSID,0.0,45.0,12.0,1.0,1.0,0.0,0,0.0,26695.5,27898.0,3,1,black,0.5354076161406717,2.152424436434122,1,1
PSID,0.0,49.0,17.0,1.0,0.0,0.0,1,0.0,26854.84,29554.531,3,3,white,0.5639303169105551,2.293211472339121,1,1
PSID,0.0,49.0,17.0,1.0,0.0,0.0,1,0.0,26854.84,29554.531,3,3,white,0.5639303169105551,2.293211472339121,1,1
PSID,0.0,26.0,17.0,1.0,0.0,0.0,1,0.0,26854.84,44331.797,1,3,white,0.5571920434181273,2.258315337689976,1,1
PSID,0.0,37.0,13.0,1.0,0.0,0.0,1,0.0,30435.484,32509.984,2,2,white,0.5427358564553539,2.1869197795570487,1,1
PSID,0.0,44.0,17.0,1.0,0.0,0.0,1,0.0,30435.484,21427.035,3,3,white,0.5624816745663791,2.2856185486834364,0,1
PSID,0.0,30.0,17.0,1.0,0.0,0.0,1,0.0,31330.645,38420.89,2,3,white,0.5583833895664284,2.2644075797289807,1,1
PSID,0.0,51.0,12.0,1.0,0.0,0.0,1,0.0,32225.807,29554.531,3,1,white,0.5424359306912125,2.18548628940781,0,1
PSID,0.0,28.0,17.0,1.0,0.0,0.0,1,0.0,18091.21,22165.898,1,3,white,0.5577438193739362,2.261132899452952,1,1
PSID,0.0,29.0,16.0,1.0,0.0,0.0,1,0.0,28287.098,35465.438,1,3,white,0.5536617249141872,2.240453162587816,1,1
PSID,0.0,40.0,12.0,1.0,0.0,0.0,1,0.0,20409.678,23052.535,2,1,white,0.5391394628189485,2.169853826315237,1,1
PSID,0.0,34.0,16.0,1.0,0.0,0.0,1,0.0,0.0,0.0,2,3,white,0.5550175829681937,2.2472798064030526,0,0
PSID,0.0,51.0,12.0,1.0,0.0,0.0,1,0.0,20588.71,24825.807,3,1,white,0.5423891195811668,2.185262726018969,1,1
PSID,0.0,26.0,16.0,1.0,0.0,0.0,1,0.0,22379.031,35465.438,1,3,white,0.5527561542882813,2.2359167366711468,1,1
PSID,0.0,46.0,12.0,1.0,0.0,0.0,1,0.0,23274.193,35465.438,3,1,white,0.5409235689053284,2.1782865167255303,1,1
PSID,0.0,45.0,14.0,1.0,0.0,0.0,1,0.0,28645.16,26599.078,3,3,white,0.5495209944531438,2.219859277983568,0,1
PSID,0.0,49.0,12.0,1.0,0.0,0.0,1,0.0,28645.16,26599.078,3,1,white,0.5418310783190893,2.1826011164861256,0,1
PSID,0.0,26.0,16.0,0.0,0.0,0.0,1,0.0,31790.758,15646.169,1,3,white,0.5495256631888278,2.219882284701993,0,1
PSID,0.0,30.0,16.0,1.0,0.0,0.0,1,0.0,28645.16,29258.986,2,3,white,0.5539570504277954,2.24193656902119,1,1
PSID,0.0,50.0,12.0,1.0,0.0,0.0,1,0.0,0.0,0.0,3,1,white,0.5420110765904087,2.1834589198256094,0,0
PSID,0.0,25.0,12.0,0.0,0.0,0.0,1,0.0,21483.871,26599.078,1,1,white,0.5314197794684491,2.134106298523685,1,1
PSID,0.0,27.0,17.0,0.0,0.0,0.0,1,0.0,29540.322,31032.258,1,3,white,0.5542346588312739,2.2433327754422505,1,1
PSID,0.0,46.0,16.0,1.0,0.0,0.0,1,0.0,65160.582,17732.719,3,3,white,0.5587999583935868,2.266545570483156,0,1
PSID,0.0,46.0,16.0,1.0,0.0,0.0,1,0.0,65160.582,17732.719,3,3,white,0.5587999583935868,2.266545570483156,0,1
PSID,0.0,43.0,12.0,1.0,1.0,0.0,0,0.0,14322.581,29554.531,3,1,black,0.5347659891613251,2.1494559226168897,1,1
PSID,0.0,27.0,12.0,1.0,1.0,0.0,0,0.0,18798.387,31032.258,1,1,black,0.5300467032341326,2.1278710179965055,1,1
PSID,0.0,22.0,12.0,0.0,0.0,0.0,1,0.0,23274.193,19210.445,0,1,white,0.5305384242626286,2.1300997817112624,0,1
PSID,0.0,55.0,12.0,1.0,0.0,0.0,1,0.0,23990.322,29554.531,3,1,white,0.5435833499186548,2.190980543373635,1,1
PSID,0.0,53.0,12.0,1.0,0.0,0.0,1,0.0,25064.516,26007.988,3,1,white,0.5429974571244419,2.188171631842102,1,1
PSID,0.0,44.0,12.0,1.0,0.0,0.0,1,0.0,25959.678,26746.852,3,1,white,0.5403436346404965,2.1755382397845975,1,1
PSID,0.0,47.0,13.0,1.0,0.0,0.0,1,0.0,25959.678,26625.678,3,2,white,0.54566796983595,2.2010334592498806,1,1
PSID,0.0,46.0,14.0,1.0,0.0,0.0,1,0.0,26496.773,29554.531,3,3,white,0.5498067775022293,2.2212684465834043,1,1
PSID,0.0,25.0,12.0,1.0,0.0,0.0,1,0.0,26836.936,35465.438,1,1,white,0.534729699341851,2.1492882708942482,1,1
PSID,0.0,31.0,15.0,0.0,1.0,0.0,0,0.0,26854.84,25860.215,2,3,black,0.541323862037245,2.1801875380776865,0,1
PSID,0.0,28.0,16.0,1.0,0.0,0.0,1,0.0,26854.84,29554.531,1,3,white,0.5533620586946139,2.2389499581636656,1,1
PSID,0.0,40.0,16.0,1.0,0.0,0.0,1,0.0,26854.84,32421.32,2,3,white,0.5568866977934535,2.256759151712115,1,1
PSID,0.0,40.0,16.0,1.0,0.0,0.0,1,0.0,26854.84,32421.32,2,3,white,0.5568866977934535,2.256759151712115,1,1
PSID,0.0,28.0,12.0,1.0,0.0,0.0,1,0.0,26858.42,29480.645,1,1,white,0.5356173773725894,2.1533966847039685,1,1
PSID,0.0,29.0,15.0,1.0,0.0,0.0,1,0.0,27250.5,28815.668,1,3,white,0.5492328814707247,2.218440429423324,1,1
PSID,0.0,42.0,16.0,1.0,0.0,0.0,1,0.0,27499.355,29554.531,3,3,white,0.5574761679120509,2.2597652996036963,1,1
PSID,0.0,30.0,15.0,1.0,0.0,0.0,1,0.0,27570.969,29554.531,2,3,white,0.549528602323848,2.219896768493411,1,1
PSID,0.0,39.0,12.0,1.0,0.0,0.0,1,0.0,27750.0,6354.224,2,1,white,0.5388734972325407,2.1686023119436455,0,1
PSID,0.0,30.0,16.0,1.0,0.0,0.0,1,0.0,28197.58,29554.531,2,3,white,0.5539552580722841,2.241927560177485,1,1
PSID,0.0,50.0,12.0,1.0,0.0,0.0,1,0.0,30077.42,26599.078,3,1,white,0.542132079374182,2.18403595218724,0,1
PSID,0.0,29.0,17.0,0.0,0.0,0.0,1,0.0,28503.727,29315.14,1,3,white,0.5548181072366677,2.2462728521881283,1,1
PSID,0.0,29.0,15.0,1.0,0.0,0.0,1,0.0,19693.549,32509.984,1,3,white,0.5492025594201276,2.21829121015788,1,1
PSID,0.0,27.0,12.0,1.0,0.0,0.0,1,0.0,29540.322,35465.438,1,1,white,0.5353323503956432,2.1520757919159084,1,1
PSID,0.0,31.0,12.0,1.0,0.0,1.0,0,0.0,6982.2583,17732.719,2,1,hispanic,0.5252226278431795,2.1062503367782592,1,1
PSID,0.0,31.0,12.0,1.0,0.0,1.0,0,0.0,6982.2583,17732.719,2,1,hispanic,0.5252226278431795,2.1062503367782592,1,1
PSID,0.0,29.0,12.0,1.0,0.0,0.0,1,0.0,20588.71,42854.07,1,1,white,0.535887919081469,2.154651949634419,1,1
PSID,0.0,27.0,16.0,1.0,0.0,0.0,1,0.0,22200.0,19210.445,1,3,white,0.5530494435835155,2.237383946935205,0,1
PSID,0.0,26.0,17.0,0.0,1.0,0.0,0,0.0,25243.549,20392.627,1,3,black,0.5487142444411744,2.21589090212188,0,1
PSID,0.0,42.0,17.0,1.0,0.0,0.0,1,0.0,31330.645,36943.164,3,3,white,0.5618997749100076,2.2825827121969295,1,1
PSID,0.0,24.0,12.0,1.0,1.0,0.0,0,0.0,31688.71,33839.938,0,1,black,0.5292098745550957,2.124088730737468,1,1
PSID,0.0,48.0,12.0,1.0,1.0,0.0,0,0.0,22558.064,36943.164,3,1,black,0.5362783601220764,2.156466108123084,1,1
PSID,0.0,25.0,13.0,1.0,0.0,0.0,1,0.0,28197.58,22165.898,1,2,white,0.539182785825067,2.1700578217123314,0,1
PSID,0.0,21.0,12.0,1.0,1.0,0.0,0,0.0,16560.484,20688.172,0,1,black,0.5282597219353534,2.1198105112045607,1,1
PSID,0.0,48.0,12.0,1.0,0.0,0.0,1,0.0,25064.516,23643.625,3,1,white,0.541521401723326,2.181126891765052,0,1
PSID,0.0,50.0,12.0,1.0,0.0,0.0,1,0.0,26854.84,27337.941,3,1,white,0.5421191150281656,2.183974113838609,1,1
PSID,0.0,28.0,17.0,1.0,0.0,0.0,1,0.0,27750.0,51720.43,1,3,white,0.5577824318787838,2.2613303316929514,1,1
PSID,0.0,29.0,17.0,0.0,0.0,0.0,1,0.0,29182.258,26599.078,1,3,white,0.5548208234144962,2.2462865574035535,0,1
PSID,0.0,33.0,17.0,1.0,0.0,0.0,1,0.0,31867.742,28815.668,2,3,white,0.5592651947850379,2.26893811917637,0,1
PSID,0.0,52.0,12.0,1.0,0.0,0.0,1,0.0,24706.451,32509.984,3,1,white,0.542700865325474,2.186752443150217,1,1
PSID,0.0,22.0,12.0,1.0,0.0,0.0,1,0.0,14322.581,32509.984,0,1,white,0.5337914152452431,2.1449626469792213,1,1
PSID,0.0,43.0,12.0,1.0,0.0,0.0,1,0.0,25064.516,29554.531,3,1,white,0.5400446174093382,2.1741239212542314,1,1
PSID,0.0,34.0,13.0,1.0,0.0,0.0,1,0.0,25064.516,31032.258,2,2,white,0.5418286236917408,2.1825894233235483,1,1
PSID,0.0,46.0,12.0,1.0,0.0,0.0,1,0.0,28645.16,28076.805,3,1,white,0.5409451847568884,2.1783890873041125,0,1
PSID,0.0,31.0,17.0,1.0,0.0,0.0,1,0.0,0.0,0.0,2,3,white,0.5585514516640006,2.265269653211931,0,0
PSID,0.0,28.0,13.0,1.0,0.0,0.0,1,0.0,20588.71,23578.605,1,2,white,0.5400385576898143,2.174095278459508,1,1
PSID,0.0,44.0,12.0,1.0,1.0,0.0,0,0.0,21483.871,22609.217,3,1,black,0.5350907473723314,2.1509574058765164,1,1
PSID,0.0,25.0,12.0,1.0,0.0,0.0,1,0.0,21483.871,28520.123,1,1,white,0.5347081147412946,2.1491885667509405,1,1
PSID,0.0,29.0,14.0,1.0,0.0,0.0,1,0.0,22099.742,29644.674,1,3,white,0.5447796881989718,2.196738533137091,1,1
